"","est","se","gr","cv"
"omegaM_pt.18",-0.0640796782329205,0.896821133071229,-0.000397279509622042,13.995406309804
"omegaM_pt.19",0.152818615175376,0.89559707195202,-0.000101982241336268,5.86052341152434
"omegaM_pt.20",0.334113834788411,0.897793966132424,-0.000333406004413316,2.68709006527964
"omegaM_pt.21",-0.139772959445273,0.887458996435367,1.64225574027347e-05,6.34928959047222
"omegaM_pt.22",-0.823899430812208,0.863824243293308,0.00034088231914117,1.04845835667315
"omegaM_pt.23",-0.623398729108298,0.849966008447031,0.000170417116372556,1.36343878926865
"omegaM_pt.24",-0.468032918438974,0.847630816805514,0.000400215131945186,1.81104957239463
"omegaM_pt.25",-0.620610863768796,0.839286465971835,0.000527038406726654,1.35235542103643
"omegaM_pt.26",-0.484318032549677,0.847237791046058,0.000648485333017195,1.7493418252172
"omegaM_pt.27",-0.417918323845685,0.859820026681632,0.000958256949461729,2.05738771817796
"omegaM_pt.28",-0.537589653563427,0.854717934987102,0.00114929303702534,1.5899077099449
"omegaM_pt.29",-0.331265144380629,0.858733168747807,0.00164317949820604,2.59228350255017
"omegaM_pt.30",-0.238450809227119,0.867564514001375,0.00194456515473059,3.63833747016157
"omegaM_pt.31",0.725251574107846,0.883924568319182,0.00212982864337872,1.21878338479516
"omegaM_pt.32",0.737625402585976,0.919499977197346,0.00168085736410626,1.24656766696721
"omegaM_pt.33",0.0432439347485656,0.875972317057257,0.000858040611857838,20.2565359084562
"omegaM_pt.34",-0.195743143222318,0.83541453372821,0.000604812705513018,4.26791212185338
"omegaM_pt.35",-0.555499057374159,0.83933222276104,0.000441692099085091,1.51095165980759
"omegaM_pt.36",-0.149706945268673,0.81081934832832,0.000398339753935945,5.41604363694132
"omegaM_pt.37",-1.01903049901023,0.828851174960839,0.000548425973524498,0.813372294318857
"omegaM_pt.38",-0.452408369413626,0.8170262518955,0.000605365425572574,1.80594857905582
"omegaM_pt.39",-0.253989057210507,0.816342037203413,0.00129825132539026,3.21408349701784
"omegaM_pt.40",-0.477697227036656,0.817892111026486,0.00149061137383654,1.71215586931537
"omegaM_pt.41",-0.538874863857358,0.818122085089007,0.00194471998205541,1.51820420650678
"omegaM_pt.42",0.00123830639071243,0.817718494261241,0.00206477418941078,660.352316998691
"omegaM_pt.43",0.203476922757027,0.828752452134809,0.0024200228736434,4.07295550230248
"omegaM_pt.44",0.113748091848872,0.837363326636076,0.00269265679715109,7.36155932838517
"omegaM_pt.45",-0.0636051520351228,0.833263794657186,0.00293698247295365,13.1005707556057
"omegaM_pt.46",-0.31421878903475,0.834016252649366,0.00252277119248159,2.65425328387072
"omegaM_pt.47",-0.34264347867846,0.827549663078324,0.00247155786125372,2.4151916337941
"omegaM_pt.48",-0.269570105238846,0.830451291826979,0.00253284879012191,3.0806505457687
"omegaM_pt.49",-0.374779151802068,0.826700531750191,0.00244546073158043,2.20583382980384
"omegaM_pt.50",-0.471446885836301,0.822408916193257,0.00223623853235542,1.74443599247534
"omegaM_pt.51",-0.289886675340724,0.82628217632632,0.0020568860464066,2.85036273348933
"omegaM_pt.52",-0.0196011083729512,0.842771773743182,0.00231923781495942,42.996128469254
"omegaM_pt.53",0.314139185738062,0.862164021257574,0.00272698587652096,2.74452873248506
"omegaM_pt.54",0.217236206431988,0.892369528213029,0.0025722366297061,4.10783056319117
"omegaM_pt.55",0.369067420339202,0.846469666051254,0.0020782690546896,2.2935366802989
"omegaM_pt.56",-0.662163428099441,0.845253454567863,0.00173828230365729,1.27650277665429
"omegaM_pt.57",-0.255263773057161,0.842964642983845,0.00164179911751646,3.30232775645403
"omegaM_pt.58",-0.317677371532512,0.846209992409751,0.0013741336656369,2.66374022275347
"omegaM_pt.59",-0.392528360056241,0.844988901553954,0.00130676629255243,2.15268242384546
"omegaM_pt.60",-0.45645074274031,0.839114738759402,0.00085142744605507,1.83834674848322
"omegaM_pt.61",-0.76988780776562,0.81833571738192,0.000589025324173747,1.06292853208951
"omegaM_pt.62",-0.626147653928035,0.813294078281342,-1.09771518495237e-05,1.29888545166507
"omegaM_pt.63",-0.590100425294523,0.820461627609148,-0.000430657302102188,1.39037626892007
"omegaM_pt.64",-0.476749867724061,0.824312599848148,-0.000448635296121043,1.7290253352
"omegaM_pt.65",0.0116360659625659,0.834531816583475,-0.000164060832344033,71.7194126664651
"omegaM_pt.66",0.249648224227511,0.8378013742194,0.000145603100852219,3.35592763301969
"omegaM_pt.67",0.377025503304075,0.842264702279817,0.000436196533604008,2.23397275488953
"omegaM_pt.68",0.179561764807273,0.852202571832631,0.000323137974718886,4.74601356668173
"omegaM_pt.69",0.699708118521665,0.854216815979634,0.000185557720704991,1.22081878624535
"omegaM_pt.70",0.147847035781193,0.876703243383741,2.44822089979945e-05,5.929799260103
"omegaM_pt.71",0.110113208189172,0.917013025019877,9.50067535593476e-06,8.32791124789014
"lnqComb_pg",-0.306077103322428,0.0940907109759381,2.94877447364566e-05,0.307408525350623
"logitphi1_g",2.12556162917218,0.377949977453867,-9.97875574970664e-06,0.177811817952822
"logitphi1_g.1",1.05707095233033,0.320407539144342,9.16934162820127e-07,0.303108829580454
"logitphi1_g.2",1.92292744343116,0.332768365873142,-0.0111332889196207,0.173053001562747
